87201,51158,1.2092e+05,-5934.5,-95576,-51157,68279,-27596,66785,-6545.6,9.7835e+05,-15321,25351,19030,38768,2370.7,-31548,-12575,59671,1.0014e+05,14214,-54407,-33232,1.9385e+05,-57183,64281,622.51,16137,-71465,10212,-54118,52115,82489,-31297,-6792.3,58379,-28714,-1.2538e+05,41845,-31729,-69499,18176,17881,64791,4026,-1.0862e+05,-71599,51795,-86118,-63346,-56529,1.092e+05,54448,-60867,38775,14362,-23639,46400,34327,55283,3772.9,-7476.1,28608,92615,-11238,15438,9960.5,96129,-1.4203e+05,-84379,26869,68756,34960,-35530,-66869,36618,-62231,11938,-1.0593e+05,11.641,-48097,6209.2,78863,1192.5,264.42,-32143,-26937,-41179,3452.2,56256,6025.3,-35314,404.98,-65026,-23700,-646.4,-13449,-5085.3,-44188,-22748,-74254,20785,-70696,-34229,-7553.3,-73558,17807,55228,-1.5826e+05,65367,87167,5332.3,4911.4,-72337,72168,-1.0427e+05,79736,1.201e+05,-7249.3,-43169,52703,1.3448e+05,58797,1.2569e+05,8823.4,47887,-40883,-31752,5647.5,73103,-19325,5106.4,-50299,-5651.1,49362,-37057,15466,-73056,10371,-79493,-1337.7,84479,80011,-28516,53566,-4764.1,-33360,1852.8,1.4089e+05,-43205,-12322,-73247,87823,1.1739e+05,28917,70681,1.4176e+05,21463,92362,-1.0419e+05,4982.3,39250,-841.05,38537,-49563,-60503,-37845,2094.8,53762,-1.4042e+05,-14573,749.15,54258,6385.2,7554.2,17979,21625,-30569,-45588,51775,-12297,-17237,75215,33807,-20216,-24992,-60732,24290,68974,59638,32945,-3925.2,69143,1.0608e+05,-30443,23089,42640,-12412,-40927,-52889,15792,30081,-6491,-74531,1.0297e+05,-80406,23250,37845,-1.074e+05,-1.1545e+05,16549,-48904,1201.5,-56444,-1.0172e+05,-43682,-46577,65767,-44935,78357,32055,17987,-71744,-35406,-1.0624e+05,11398,1683.7,-28923,83311,-90328,32431,-97679,15736,-19164,-73745,55466,-83887,-35027,46918,-30636,9286.2,13131,-57966,-6809.7,-26399,21480,19627,-1419.3,16065,-16038,-43506,-25057,-16832,32869,6673.7,-85676,-26362,-15952,27387,-19935,-68338,-49021,-23613,72735,-17216,-79775,-28827,-22059,-4225.1,-1.1913e+05,-2.0462e+05,12127,13028,-73172,56504,66803,35560,-9940.4,880.29,11395,-71690,73080,78468,-41030,-98089,39272,18889,-91067,-50379
49935,-1.0961e+05,-22942,1590.6,25019,39374,-35578,4371,1.133e+05,-10284,-15321,9.796e+05,-25852,-81513,-8481,-26179,-57345,59620,6224.4,-53950,66316,14435,45522,-68569,9596.6,30979,25978,-81662,-11056,35106,-47249,-4244.9,-51272,38993,-6623,6111.7,46586,-8835.7,71904,80286,-1.076e+05,-1237.3,-71467,-36763,-13666,53110,-20014,-6808.1,-79050,-16713,1.0986e+05,-63688,32238,-127.32,32386,-92279,-55302,1.1521e+05,1645.2,23450,48264,-35607,26758,-17001,-1533.7,28372,61597,-1554.2,87031,-44691,39690,-60156,-12254,84380,-43613,-7159.7,23352,-55674,16147,35512,-33822,-12757,-92642,13139,-70180,-1.5472e+05,-19769,49330,48022,-1.1271e+05,82644,-51051,-35586,-27674,-7244.2,-35824,-53518,43398,-51781,-20701,-41372,-15611,24041,1.2891e+05,-6392.1,-237.36,1196.1,-23789,-9020.3,59748,37844,-46906,-26453,72826,-1.0713e+05,58668,38021,59191,1.2289e+05,51235,-44262,-92660,56572,-7032.1,42344,61075,-87400,-1.5386e+05,-21325,-47410,14717,-4515.3,34922,57657,63197,-27272,20675,38210,-59734,-1.2856e+05,-21177,35541,44697,-30283,-47079,3146,-73985,-9062,-44642,-10032,22916,-454.03,-71893,56450,-39313,-1.0778e+05,30153,-17814,-38596,37488,42779,-4110.5,20205,61145,-21174,9912.5,23854,-3920.3,75508,-28681,-52111,-193.84,-98328,-49344,-10595,18305,-210.54,55682,1.2693e+05,79710,31312,-23325,54318,27089,35207,1.0777e+05,-8754.3,-19255,50906,-34926,1920.6,1673.8,-36888,21749,-29785,-29570,72972,-35565,39781,-96652,25508,-70004,-22481,-13716,27773,-4638.8,-1.2126e+05,35951,15676,1596.5,-8239,-69727,-30160,-55927,-97021,61259,19623,23742,-4503.8,-42440,-3616.5,-5123.3,67420,-26538,-33207,-22509,-34617,69847,239.04,-81294,12090,1.0018e+05,38287,-46302,27515,87345,-1.2147e+05,-26870,-26980,-48511,35178,-52669,40554,-5811.9,-5306.9,64466,15585,-17483,-35906,2089.3,-31954,60339,-52640,64349,85487,-20247,99205,-55579,-1.0029e+05,-38562,-82571,89439,-4965,44704,-57301,-4145.9,1.0855e+05,-15984,-36247,30273,-22569,71792,-26097,77655,-24915,-55734,39738,22369,85428,53470,-22865,-37438,-48770,-42140,38165,10750,-22456,-58127,-38546
48135,-1288.2,60048,-28554,60469,-8292.1,4675.3,-59998,-55271,-95620,25351,-25852,9.5416e+05,-15168,31232,49508,-895.36,-1.0186e+05,-23566,53643,-49084,-8226.1,78750,-92787,-71817,38993,4676.8,-57201,57830,-42397,34461,-52541,-31652,-40149,-88985,60860,46587,56553,15998,-79408,-29617,-96757,-36210,-49545,1.1062e+05,45832,-1.1189e+05,-82561,2420,-71424,52898,22079,17255,-66271,-1823.1,2874.2,44566,48518,88024,5317.5,-36021,48077,-163.41,5314.8,-49695,-70381,51151,-13823,6960.5,2983,35975,-22760,-13796,22058,58855,45842,16197,17545,-1.4478e+05,-18475,37668,-29545,-64522,15328,-7209.4,82133,5706.6,27406,-1.1888e+05,-17889,-45530,-32350,57306,46561,5086.6,15316,-38264,52562,-5835.4,38720,-53636,-1.2723e+05,9354.8,21860,-53896,-5124.4,30031,-54224,-25257,53395,-44029,66550,34804,11534,61483,-11659,15689,-22028,58830,-63745,-1.0325e+05,-39440,-48687,-17610,35853,-6929.5,6169.8,-8162.7,82629,78509,-28628,-46494,50569,7678.8,38838,50570,13388,-3156.8,54578,74063,18680,-32920,62406,26698,14617,2341.1,97541,-9060.1,74768,63551,8731.6,14377,-8538.1,55343,55513,-19489,-5374.1,32585,-7271.9,-43164,17955,-37455,-2403.3,-26907,-94878,-69798,33596,-1894.3,35224,-1011.8,10279,26631,9808.3,38236,75621,17897,85521,25839,71389,19514,-9163.2,7146.7,57212,-1.0223e+05,6940.3,-64409,-7409.7,91449,9915.8,-48786,29283,1.0803e+05,29984,10922,55371,-32527,-56252,-10339,-89091,15470,-56692,59578,1.1261e+05,-2666.8,11589,-65120,1.277e+05,-25639,-39677,47183,-14339,18857,83240,26615,20577,53888,32979,-29558,34396,-56821,-99717,-38450,27156,-75002,62599,95954,-47461,25215,-53997,56686,7717.9,19275,1.4777e+05,-57851,25742,67883,1.6124e+05,-6920.1,-46411,22898,-53044,41723,44824,14823,18736,-86673,-63313,19118,-13653,-30465,74099,50760,15918,-4022.4,-10285,-1.1434e+05,77745,15051,39985,47480,63325,42635,45880,-23835,91332,-78746,-40793,57441,-40350,65883,69475,-28923,24564,43379,31699,-8452.8,-48681,-86400,80542,-29658,23453,31213,-90471,-1.2429e+05,-34943,35258,-55126,-44249,991.63
-16636,47199,1272.6,-17810,-44322,1.0263e+05,5042.3,-76322,84755,8508.2,19030,-81513,-15168,9.1086e+05,-6624.6,-40649,-54777,-29479,56125,-5558.1,-98223,1.2434e+05,-20183,1.0923e+05,10222,1828.5,11519,95501,13703,6537.3,-17753,-39200,13626,-22385,1.2968e+05,23988,-36929,86108,53743,-8194.5,9622.4,-41091,91436,-43594,8784.9,85979,12410,2503.1,5176.9,3242.5,-22072,-29038,-38819,1.4313e+05,16520,-1.1155e+05,15179,14468,8664.1,92657,-54138,20770,38959,-2948,8445.9,-44185,43745,-18776,-57105,46774,21449,53929,1063,47235,-24830,-20808,56254,82326,-26844,-85478,-60492,3303.3,31002,37961,38743,63596,47424,-94283,-36005,-50365,21530,-1790.3,44110,1.1043e+05,44952,-29376,-23737,-51786,-75738,42177,88213,-40395,31388,38989,15133,659.13,-46587,59108,-6402.8,-40519,1.4273e+05,7354.1,28358,-58958,-5023.4,-1022.1,49706,-16705,65982,39597,50767,1.1505e+05,-69622,1.5128e+05,-72643,8831.9,-1.3526e+05,86417,-70782,34599,16215,58997,-23830,-64571,-57937,-31224,-1.248e+05,-36513,19842,-2678.2,839.06,-860.8,-26796,25731,70609,22072,-32039,-31085,-16832,36687,-28561,-50661,68857,2516.7,-41439,-1.2566e+05,26346,28808,-34488,-63538,20424,3907.7,-87611,-52390,60371,-197.25,-11352,7839.7,14754,60066,3168.8,11969,-50642,-61311,41382,-22248,22829,25670,-28218,-80107,21394,70414,-65558,-27945,-12233,-29003,-29055,-62464,28424,33804,54555,56708,34438,-54120,15006,-50170,-71760,24288,-36112,-76404,-86009,15209,-81727,-22437,43289,-22027,-8210.5,-47165,1.3701e+05,-70267,-27233,-4667.8,-15580,10248,-11236,-58398,52359,-35267,-61743,-47943,33110,-34395,-39544,-5275.7,28206,-38201,39892,-97065,16880,57734,15081,14575,-11987,-33147,-33954,-68673,3280.5,-65745,5756.7,-53242,43445,-920.29,-60520,40624,-75649,-19682,-45171,44144,49340,4265.3,-56523,31190,23501,13713,22444,84569,-5147,1.086e+05,32329,24077,-48209,-7365.2,-10412,-21264,-40630,27194,36659,-95894,10284,9337.4,-35641,-48663,-88205,19198,-17642,83663,-62368,51040,59021,-1961.1,77880,11723,8874.2,31938,-33386,-35037,-16649,-615.68,12296
-42410,25886,25028,15441,42759,21885,68282,5052,38525,-57560,38768,-8481,31232,-6624.6,9.7416e+05,55442,30878,-38326,1.3597e+05,80527,-48827,-30733,-1505.5,1.1974e+05,-45604,38370,1.7165e+05,9977.6,-69549,-63774,-48537,-59649,-48983,21827,81839,-48150,75380,1.2197e+05,46427,-44047,9493.7,15991,-65189,66028,-19666,-23705,96888,89807,1.2045e+05,-25765,66947,95185,83609,6133.1,-88949,38587,-99963,48320,-65153,35954,-1.4999e+05,-62595,-95754,36206,-79496,98066,14884,82174,85023,-33291,-37593,-28470,7860.9,96534,20984,-1.2177e+05,62216,78436,-12397,-82719,-77483,-75405,1811.4,-29532,40546,45307,-1.4251e+05,-1.2707e+05,-10578,42769,51521,89164,-44158,19052,13007,-82702,40887,-57642,45764,39730,-39132,20697,1351.4,-35342,34239,-27502,5987.9,60007,-67161,-44197,-3524.5,1.3054e+05,-62296,79045,16977,711.61,-27173,69041,74232,66874,76889,66791,61537,262.46,-63878,97489,9953.6,-38717,1.2777e+05,37603,-1.4545e+05,-27601,41589,-80919,-72998,38867,1.4995e+05,1.1053e+05,-8645.7,7901,51016,-40266,42753,-52520,48697,-67753,-22816,27593,70847,-50629,-4299,16237,-9668.6,-50219,-28261,13290,96788,-41913,-15748,62657,-24570,-29553,53463,-53508,83288,-30695,-46689,75943,-28590,-53213,18107,15248,-1.4316e+05,30559,46363,-80309,-84613,-1.0894e+05,6728,-2353.5,-97270,68838,16342,-31485,11044,-54241,1.1513e+05,-14704,-57608,-57531,-24907,32803,23040,-10671,-84629,41840,-3408.6,51470,-1327.1,-35838,-57747,-1.2652e+05,-4637.4,1.0155e+05,44707,13541,13651,-37914,-35051,1.2825e+05,-13158,-42230,-6654.1,-58425,-85361,-20985,38689,-86638,-2672.8,-10188,-38677,20669,-2047.1,38886,14993,46309,51025,10222,5044.8,-65128,-33982,-27256,-16730,-24066,50948,-16551,-14625,36227,-5793.2,67980,-27612,-1958.4,-32311,-63634,-16887,24376,82661,-34553,-433.07,-5678.2,1.2248e+05,56048,-85096,-8256.1,-10424,72600,24779,-28920,-64989,-72036,13258,-57455,19354,38140,-18740,14098,36078,30075,-30425,-45755,97012,40212,12882,-2146.1,-31784,2350.1,70957,-34927,-15369,34848,-17648,-2069.5,12706,14517,41087,36972,-75662,35610,7514
-17206,-58855,-15526,-4009.7,437.93,-35173,-1.2844e+05,96522,31758,-26146,2370.7,-26179,49508,-40649,55442,1.001e+06,-1.0554e+05,-26102,60408,-98282,47896,37665,95474,21660,29462,61064,24818,-1.1753e+05,60151,-21889,30461,91798,13334,-1.5931e+05,69196,84863,-66008,-89685,-86565,68885,-74371,-96103,-49078,85678,98764,-1.2054e+05,-41466,-68286,78774,14502,-71209,-16861,-7142.2,-21526,-26891,32188,-58231,-49908,-56808,-54973,-7727.7,-98122,63632,-42529,-1.0358e+05,-53414,-26477,-75976,-28909,82111,35997,91857,986.63,43349,24302,17556,1.2282e+05,-574.28,-19059,37402,-1.1714e+05,-99409,50111,-55930,-67721,5795.6,974.59,-29337,11088,-14663,81883,-62438,9531.2,-1.0712e+05,84480,88188,60439,-8745.3,27341,-54297,17923,36953,-2738.5,1075,45438,-42510,-29859,-15706,-27409,-43667,-466.56,-93349,1.0157e+05,-21700,-47202,41731,-98855,-52816,-61208,44273,-30973,22831,59464,28955,28400,-8582.9,57279,40171,55601,32986,-19150,-38773,-54009,798.27,53897,21035,49032,-37014,54226,-92826,-12390,10063,-51050,1563.9,-21399,-5931.1,11827,904.67,35037,-21157,-23557,69243,43114,-4169.9,73942,97416,68490,-6016.6,23061,-1.372e+05,-64458,4276.9,50668,5871.4,19182,-17499,2183.3,-51500,-17913,-2470,75224,36983,54264,68281,45375,28298,31782,806.23,-28210,-99652,-35434,1.3651e+05,73184,-59517,17830,-49381,23964,15844,63438,26204,18615,-61556,-41914,45376,-57765,-33088,26200,1.004e+05,65413,15176,-30357,-13074,68631,40856,-21407,-27656,-1.0104e+05,-10254,20282,-28053,54881,-47948,10985,74678,42153,17890,-1572.2,-11973,40301,32472,-1.048e+05,20791,-1.2005e+05,53396,57622,-3385.2,54775,33268,-21191,-9326.1,-53983,12161,1.0455e+05,-33692,11002,-1.3646e+05,-21785,45122,27860,-40390,19722,-5037.3,-80398,-72069,1.2266e+05,33148,-31919,1353.2,64745,16649,-18277,30454,45220,17519,33699,4571.6,17333,1.5485e+05,71335,81793,-94925,-38225,45608,-69332,-75526,69945,32299,23468,-80415,-51494,70010,-4212.7,1.1403e+05,-60718,99795,10185,-1.0077e+05,1.1133e+05,59430,-6987,63631,36452,70636,66099,-64379,75662,21406,51318,-36458
-37618,9062.5,45360,668.45,57704,57331,-31236,-51764,60966,25871,-31548,-57345,-895.36,-54777,30878,-1.0554e+05,9.5436e+05,-19371,-41567,18402,514.54,1.0954e+05,20075,71928,-67254,1.6326e+05,-2302,-5161.1,-1614,-390.54,28847,-26947,1.149e+05,1.7676e+05,-52945,-45083,36757,23807,66582,-70645,-63942,20239,-3144.2,-3301.2,24100,39203,10996,-54186,54682,17508,-5953.6,19226,-1.2208e+05,-30901,62547,-16210,52186,-58747,-3863.9,-3823.8,56645,16568,-1.2438e+05,-9083,14379,-5690,-80299,-16673,49102,-5498.7,-4869.1,-1.2171e+05,-62398,-65143,45524,-21750,26570,-6692.4,62709,32025,-95902,1.0603e+05,12662,-19947,11916,-60638,-1.537e+05,28348,-49491,1.1255e+05,-12173,20888,-1.034e+05,-0.87011,46433,-65353,5844.4,59463,-95782,18686,-2936.8,38992,-26701,2155.4,-42053,5796.2,-44075,68728,-61556,-1643.3,-96979,-42184,-76086,63518,-59137,-10155,2280.9,1738.4,1.6141e+05,703.9,-40904,-42636,1063.8,6173.9,16041,-29585,1.0198e+05,-33719,-18684,16042,-14574,1.0245e+05,-22446,48259,15128,28895,48760,61773,77536,20314,-26984,38282,59389,49607,68759,17154,-14117,-11551,51202,52383,-32480,-36120,-5328.4,6679,35659,-32883,6298.8,-2164.4,7034.3,-638.05,97111,44608,24785,55640,80215,62041,-11068,-6102,-7575.4,4716.6,-1737.7,60760,53149,91303,-26615,-37691,-31090,63550,73334,10897,-55984,-60120,-9452.7,38160,7538.9,-66624,56600,34367,15539,30396,45860,38022,-24259,39802,15235,89651,-50858,77689,-85130,46721,-53640,-19997,7174.4,-3803.2,-28071,-24906,-696.31,81478,56478,-183.19,10401,-1.0447e+05,14885,-17677,-24663,-98131,-1.3057e+05,-26891,-3664.9,64944,1.2368e+05,4508.6,-76170,-5989.6,4680.3,-54613,-14292,32863,33797,39388,-23829,1.14e+05,-19393,-493.93,-22392,99698,66843,-11843,60901,16696,-1.0209e+05,-8484.6,1.4489e+05,-11471,10244,-88873,-11442,-12222,81715,-2633.6,68524,-574.48,-89707,-34421,24926,56660,52665,-40598,-1.0619e+05,-52904,-7230.6,60476,-72189,91565,-78463,-44684,-11623,-2767.7,9696.9,-38397,-49774,-98548,-35627,10169,11919,49314,1.2352e+05,35302,-6221.9,22460,57119,-9787.3,9445.8,-31265,-87979,-84905,-29109,1.0645e+05,14873
29456,29135,-21592,-19217,12695,47539,-61026,1.1268e+05,-38090,-77181,-12575,59620,-1.0186e+05,-29479,-38326,-26102,-19371,9.1545e+05,24097,13021,-89789,17010,-64782,1.0774e+05,10794,-16942,34520,5295.8,-25845,56150,56259,-25815,-37825,-30802,-28343,5488.1,-39977,28401,-41369,3496.3,-21411,57063,21638,22601,-23667,70574,-27689,3842.4,-81194,11283,46191,-16577,-1140.2,-46355,-12825,-88369,-28475,71380,-22200,85058,-6718.9,-1.5613e+05,46022,-1.0666e+05,-27795,71353,-3639.1,-73637,-1.3042e+05,-26756,31743,71282,97767,-4420.4,-19336,-11186,-1935,40976,44876,-50717,31493,-40122,-1.1879e+05,-5125.7,82727,-51650,65308,-25073,23247,12971,-54800,20705,32316,52073,-34151,-47536,20926,-42959,-51594,40369,-16687,-11141,1.5416e+05,74416,-12419,29154,1949.2,1.3292e+05,-8282.1,96691,-1.0556e+05,15038,-63508,-49324,-1.1494e+05,-7222.4,82962,47372,13397,38467,-1.0079e+05,-44089,-26345,8576.1,21897,-91341,-70711,-44081,45179,-81886,1.1588e+05,25210,-31361,31949,14463,-56381,-1.1173e+05,15447,30117,-1.0141e+05,1.1566e+05,52792,-1.2463e+05,-69792,-92019,80050,-9870.4,-37020,-37135,75510,34659,20981,38633,-78974,8717,300.83,-40516,75920,-27501,47940,5333.5,-85165,8070.6,-32077,-33662,-50131,67917,-13210,41066,32741,1862.5,-22173,39255,-6920.8,-74032,-28820,-14666,37510,-45952,-11473,79045,77119,80221,31080,93132,43806,-44086,-10341,-29605,-41672,-55251,19091,-6788.5,-1.028e+05,-79393,-36436,46566,9142.8,-12346,14552,67899,54326,-43656,-14903,42662,-37950,-1.089e+05,19836,82303,-12948,33353,4183.7,47225,17561,69192,-9025.8,73567,-79217,1.2604e+05,-35971,-26573,-30045,31855,86357,-51355,-72938,63078,-8283.5,30098,-2590.8,-55350,-43544,26515,-34892,27006,-3638.8,22492,10123,-13670,28421,7712.5,-1087.6,9546.5,-2339.8,1.6278e+05,50106,-13471,-37500,-31836,11015,-12755,-57082,46259,19330,-12688,-40175,15727,-24837,12369,91112,-12250,-48728,44969,39652,9659.8,-13793,88027,-31741,32654,32326,40742,24119,57841,-37789,25061,1.0925e+05,10124,1.2378e+05,25954,-71793,-44054,-56339,-62528,-77921,-94047,20243,-46121,68593,-24964
-262.51,39518,72959,14036,48153,-31831,23331,-19856,-89356,57861,59671,6224.4,-23566,56125,1.3597e+05,60408,-41567,24097,9.9813e+05,5390.8,24066,-34214,17231,-9489.3,83821,42357,1.8881e+05,-46219,32838,-1.1148e+05,1664.1,-74677,32456,-30422,-71506,-19568,47728,-1.2371e+05,-22613,-41676,-14588,64279,-1.0006e+05,-18393,99714,-11868,20010,-56682,-20400,-91688,-17283,-28624,-18313,-61337,14792,46994,-1.2082e+05,1.0317e+05,3124.7,25176,-54155,-25580,83136,-1.0899e+05,-91569,52568,-60365,25863,-1.0306e+05,-35104,-17356,7819.9,1.2894e+05,7833.3,69548,27968,97315,64919,-43226,66615,-18239,-11483,-56958,24651,43298,1.0422e+05,-22012,-65555,25115,41698,-11507,-1310.2,30775,87993,27031,-22133,-766.95,-1406.2,-33427,29222,53900,-1.0017e+05,-46674,-19066,23402,29530,476.53,7259.4,44914,23907,1921.2,8500.2,-96579,47166,-85989,-44740,-73504,1.0625e+05,22212,21858,1704.7,-22592,-52814,-47410,-38562,-9955.8,-26265,12357,31001,-33980,-67411,-27453,-73088,85559,33965,-13079,38319,37990,56379,1033.2,19063,-40772,45111,-8200.2,-41452,48784,19274,-5165.8,-57562,-67580,-38463,-7524.6,-21001,30981,-46414,44624,92408,63237,81220,41329,-63018,-63889,20324,6501.4,-12985,2189.5,63078,29206,1279,1.1109e+05,-38983,75430,10045,-29883,-25212,21636,-86756,-55697,49276,-13559,53333,13638,79650,-48947,20612,-36818,67952,-10963,63744,73518,11404,63066,25223,42531,-10752,1902.5,15286,54875,21461,-72392,-81180,-1.1965e+05,-1.4695e+05,-30878,-13904,56956,-37848,-55930,63908,14595,-74630,18919,11985,-8448.5,32846,-61720,7749.6,25605,-28742,-9497.4,20639,40144,65833,32400,-41996,71515,66336,-85133,11052,-17382,-54406,-4364.1,73466,-85567,41969,-33519,61591,39106,44354,-16773,39170,15302,-1.4482e+05,41974,-63279,-45889,28998,-24617,-23224,-82728,-55347,96735,-39988,-63276,-26983,1.0747e+05,8370,1.3227e+05,-47487,-91188,-41020,29215,36443,59947,-81739,7028.4,23845,18459,-22012,-76798,-23119,1.1729e+05,-78605,-86664,-17040,73071,27290,64501,19399,33070,28383,1.0885e+05,60263,-44569,-40538,-1.2518e+05,-51886,20307,28253
-90329,82130,-46540,24875,-64830,-59799,-47732,-23856,-63176,32059,1.0014e+05,-53950,53643,-5558.1,80527,-98282,18402,13021,5390.8,9.5509e+05,21526,-74636,54636,64084,-61429,30978,-1976.5,-45803,-81573,27062,64807,-50692,-24229,10758,-69849,45120,34773,-8107.8,18452,12583,31878,2573.9,26513,-37356,24294,87063,58781,1.6053e+05,-72908,-74254,19541,65729,7996.4,-41198,-51885,-10208,82090,-1.3364e+05,30242,2989.7,1737,-21897,-8421,-32663,-19207,48983,-18310,13264,-1.2565e+05,-72814,-44424,-88404,50924,-40519,-7609,56348,-69752,-32895,-20773,6867.5,-36270,25628,48455,-20528,45563,7627.2,-12143,-8001,88966,1.1357e+05,-1.1141e+05,-3941.2,-92550,-18569,23997,73566,-1.259e+05,64921,2983.7,-41823,-40424,96515,46239,-63659,63719,11036,89107,3974.8,16125,13399,-87686,66484,-37527,-1.2035e+05,31067,-6800,67657,51294,49257,-64942,69451,-13001,-6560.5,51638,18816,-48628,-19556,-1.3863e+05,35385,28991,2989.1,-45031,40581,-43100,21973,1.054e+05,8114.9,33648,80347,-48939,-31453,-42857,1.1457e+05,-32278,34791,-43386,-24413,55096,30889,-93290,-4068.7,-50147,1.1061e+05,-79703,-45972,-6630,-17531,14446,50232,13721,40170,-7391.4,-23197,-31302,-16436,45642,-39754,-1053.4,-27044,33115,-54966,30953,14055,-59296,72271,-50645,81647,-7061.6,25664,-1.0985e+05,52773,-39676,54687,-40564,-93106,-94874,32530,1.6211e+05,24222,-40926,545.04,1.1144e+05,68793,-71539,-8202,32589,-19693,8044.3,819.34,-10447,84886,-21524,-6495.8,-1.4689e+05,1.0648e+05,-28570,1.2047e+05,-25176,-6982.8,73073,-8976,-73288,-41162,-39238,-81074,-5065.9,30978,-89021,23142,64303,78405,-41549,-21735,27844,-1.0675e+05,54911,-51829,32135,-64145,-14478,-65011,54134,-46321,21963,-4191.1,-35250,-9630.5,-15503,-14028,-505.87,19331,1879.6,39300,-12975,-19306,-58408,41226,1167,86765,10495,-69937,-36580,28102,28905,25510,33371,-25866,1218.4,-72975,39119,-72823,-23824,-10243,-72538,83724,-25688,1.0344e+05,87028,41461,19698,28485,-40787,-85986,14505,-27218,-64218,-42136,-58541,-1.3824e+05,-19250,-76481,-51587,93009,4617.8,-1.7757e+05,68703,-14739,-20555,-7523.4
-44652,36801,1.3622e+05,-46095,-66794,20624,-35146,-56097,-80109,-47049,14214,66316,-49084,-98223,-48827,47896,514.54,-89789,24066,21526,1.078e+06,53158,-68215,64055,37923,16480,33683,-57959,-14821,-2.0783e+05,-63162,97710,-5185.5,-57282,-27168,34980,-1.0952e+05,-23429,34588,1.1762e+05,-1.4799e+05,-28972,-40636,54263,1.2321e+05,-1.1961e+05,-61649,-1.1485e+05,76823,19957,-5850.4,-85777,63445,-70635,87524,1.371e+05,48772,55541,-3867.4,63302,1.266e+05,27838,-23743,69647,-58797,13024,-76557,-42060,-85877,-40626,24688,-22707,30734,1.142e+05,77910,-11614,-28875,54109,-43761,1.4182e+05,4722.3,34821,40264,25231,8147.4,-1.291e+05,19878,96714,1.5643e+05,11127,-20602,-69361,-90314,-39964,61340,-58328,-25148,-82007,13585,-23278,56141,53535,-1.0395e+05,-16679,-43205,97310,15584,1.3015e+05,2800.5,24337,26325,17846,56044,-9069.8,3528.5,30242,-21345,7345.6,-900.29,-77039,17635,-39802,12086,64575,97952,-28518,46942,-5093.1,30388,-23721,-35551,68550,60952,-56723,-60741,13738,-84089,-73493,4095.8,-72333,-8358.8,85034,1.6866e+05,19299,1.1228e+05,63705,39404,66642,-56384,-86749,-21535,67412,45358,-21575,30309,-15988,53098,23618,92153,22165,-75058,1.3134e+05,-88378,-29964,8352.5,4126.1,-46804,29759,-19001,-69706,1.0226e+05,6379.9,-8560,-19779,-1.5194e+05,24730,22286,-95422,5139.1,31729,-11582,-42106,35870,-1.9593e+05,69185,49502,-57216,629.32,46698,1503.5,29440,-23116,44736,-12975,-16413,-8626.1,51585,-76176,-43858,-53686,-28137,-52080,-22045,15473,-17644,36518,53670,20224,-11452,-21623,16213,-1.1961e+05,20024,54414,-8794.8,17719,-1.092e+05,37886,-32007,-1.0553e+05,83673,15868,-31016,-1619,-25622,-39383,1.0377e+05,13516,-9809.1,-17743,-46416,19572,-37118,15229,-73507,66285,-46748,42476,79509,25930,37566,43460,44813,-11483,88899,52281,1.0602e+05,4376.1,45754,53985,15941,-75268,2549.9,32879,1.4306e+05,61760,-15843,47861,-62966,-97160,5946.5,-6513.9,-903.18,-35154,-1.7019e+05,20734,-80726,41979,75691,-8238.4,55789,-35827,27840,20306,76907,-66366,-7531.3,89757,-1.3207e+05,-36926,-1.341e+05,-42560,54400,28050,-76938,-77491,-47124,-81452,1.9542e+05
